what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363578956470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363578957923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579080747
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363579093198
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363579101740
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363579128497
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363579128891
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363579129135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579141200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579191217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579191916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579193375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579195273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579196020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579198822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579200523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363579200865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363616654578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363616690871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363616696988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363616704293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363616706510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363617129105
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363617134319
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363617135252
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363617135253
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363617139804
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363617139962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363617142613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363617221027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363617226403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363619881671
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363619887912
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363619925023
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363619925246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363619989945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620114847
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620119468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620122178
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620122867
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363620125465
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620125743
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620125939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620128195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620130225
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1363620130296
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620136617
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363620141532
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620141823
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620142042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620183093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620184174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620185433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620186607
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363620186644
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620194181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620197009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620198334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620199364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620201271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620210756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620212255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620213164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620218414
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620221002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620230343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1363620230431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620238280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620239434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620241950
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620248874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620249744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620250841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620251153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620252375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620253333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620257547
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620259184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363620260224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620265136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620347280
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620419014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620420424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620450840
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620455138
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363620477521
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620477938
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620478121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620479707
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620479707
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620480892
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363620485117
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620485398
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620485584
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620489214
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620489214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620492560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620504203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620534638
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363620546117
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620546397
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620546689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620554070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620554239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620557505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620558340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363620561437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620566995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620567194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620570732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363620576093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620576875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363620578197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620583779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620584734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620584883
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620584883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620585882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620615896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363620623563
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620630896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363620632588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620898993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620901631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620904378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363620923700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621029820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621070526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621072224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621586290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621614913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621616411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621628469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621652083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621732812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621765815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621802308
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1363621811226
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1363621811300
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1363621811697
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1363621811819
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363621815443
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363621815443
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1363621816080
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1363621816191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363621819032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621848237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621849422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621849434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621852772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621855047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621868018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621868095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621869738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621870037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363621992504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622040616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622051708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622109419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622114383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622252283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622260713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622261305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622261671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622262154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622383720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622418177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622425607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622441170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363622455702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622495616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622495870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622496055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622496251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622496453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622496737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622496939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622497142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622497332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622497566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622497760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622497964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622498155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363622498363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622528389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622528764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622529515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622529800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622530724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622541597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622582866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622631036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622649862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622672313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622679791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622695871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622699569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622701884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363622718903
