what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1363568449591
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1363568449601
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1363568449695
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1363568449762
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1363568449776
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1363568449806
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1363568449827
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1363568449844
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1363568449875
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1363568449948
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1363568449965
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1363568449996
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1363568450026
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1363568450026
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1363568450058
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1363568450091
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1363568450124
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1363568450153
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1363568450170
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1363568450207
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1363568450228
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363568450246
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1363568450298
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363568450316
started,bundle,com.android.ide.eclipse.base,21.0.1.v201212060256-543035,"com.android.ide.eclipse.base",1363568450333
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1363568450398
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1363568450441
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1363568450458
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1363568450480
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1363568450494
os,sysinfo,,,"win32",1363568450517
arch,sysinfo,,,"x86_64",1363568450518
ws,sysinfo,,,"win32",1363568450518
locale,sysinfo,,,"zh_CN",1363568450518
processors,sysinfo,,,"4",1363568450518
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363568450518
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1363568450518
java.specification.name,sysinfo,,,"Java Platform API Specification",1363568450518
java.specification.vendor,sysinfo,,,"Oracle Corporation",1363568450518
java.specification.version,sysinfo,,,"1.7",1363568450518
java.vendor,sysinfo,,,"Oracle Corporation",1363568450518
java.version,sysinfo,,,"1.7.0_11",1363568450518
java.vm.info,sysinfo,,,"mixed mode",1363568450518
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1363568450518
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363568450518
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1363568450518
java.vm.specification.version,sysinfo,,,"1.7",1363568450518
java.vm.vendor,sysinfo,,,"Oracle Corporation",1363568450518
java.vm.version,sysinfo,,,"23.6-b04",1363568450518
started,bundle,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.adt",1363568450852
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1363568450856
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1363568450929
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1363568452342
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1363568458867
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1363568460410
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1363568460507
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1363568460897
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1363568461341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568462966
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1363568463242
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1363568463304
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1363568463396
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1363568463416
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1363568463599
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1363568463620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568465373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568466093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568493869
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363568494966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568517005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568518162
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1363568519344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568521556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568545896
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568562594
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568563071
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568569380
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568570219
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1363568570519
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568571165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363568581002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568581866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568582690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363568585244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569109314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569110162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569227972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569228142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569234163
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569234966
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1363569239699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1363569241788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363569245910
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569249400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569250034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569251347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569253099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569281062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569281830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569282410
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569283738
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569403081
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569403369
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569431880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569433351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1363569433429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569446703
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569448426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569450060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1363569450137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569456869
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569459041
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569477245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569478256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569479383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569481273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569485495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569487229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569489102
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569508463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569538409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569538492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569541963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569542608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569543587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569545540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569587905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569589635
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569708564
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569709500
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1363569713377
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1363569713563
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1363569713699
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1363569713776
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1363569713819
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1363569713931
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1363569714000
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1363569714225
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1363569714234
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1363569715316
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569742206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569742867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569743737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569745532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569772882
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569774795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569777844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1363569821583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569825507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569867385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569893426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569945236
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569963456
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569963679
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569965315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569983147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363569999359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363569999622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363570036884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570038412
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1363570038930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570041240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363570043779
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570045178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363570048567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570066841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570132796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570133090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570133371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570133628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570133845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570134089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570134336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570134570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570134804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570135039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570135300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570135544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570135783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570136020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570136271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570136556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570136892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1363570137270
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570149276
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570149511
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570150524
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570151898
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570153171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570154223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570156595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570157341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570158743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570160703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570677358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570678950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363570731342
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570734536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570735429
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570738183
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363570740595
